180	2	6635.9923056682864626	-3.6213786008425539
190	2	6599.8012258364542504	-3.6168048354107687
200	2	6563.6568651973420856	-3.6120341962672051
210	2	6527.5612095951009906	-3.6070632493535242
220	2	6491.5162795968217324	-3.6018884838759915
230	2	6455.5241312676698726	-3.5965063107357107
240	2	6419.5868569619060509	-3.5909130609494233
250	2	6383.7065861297423908	-3.5851049840628142
260	2	6347.8854861398995126	-3.5790782465590536
270	2	6312.1257631182352270	-3.5728289302647029
280	2	6276.4296628022693767	-3.5663530307557094
290	2	6240.7994714115366151	-3.5596464557667993
300	2	6205.2375165340217791	-3.5527050236069200
310	2	6169.7461680285105103	-3.5455244615845989
320	2	6134.3278389422539476	-3.5381004044480484
330	2	6098.9849864439556768	-3.5304283928432674
340	2	6063.7201127726821142	-3.5225038717939134
350	2	6028.5357662020633143	-3.5143221892083476
360	2	5993.4345420181980444	-3.5058785944221085
370	2	5958.4190835119470648	-3.4971682367777066
380	2	5923.4920829872799004	-3.4881861642463181
390	2	5888.6562827809466398	-3.4789273221057804
400	2	5853.9144762945206821	-3.4693865516762044
410	2	5819.2695090424313094	-3.4595585891163370
420	2	5784.7242797079379670	-3.4494380643022247
430	2	5750.2817412100030197	-3.4390194997861561
440	2	5715.9449017846509378	-3.4282973098419909
450	2	5681.7168260687221846	-3.4172657996257541
460	2	5647.6006361962026858	-3.4059191644373286
470	2	5613.5995129015436760	-3.3942514891111712
480	2	5579.7166966224021962	-3.3822567475503140
490	2	5545.9554886166097276	-3.3699288023926477
500	2	5512.3192520702177717	-3.3572614048630149
510	2	5478.8114132152240927	-3.3442481947805205
520	2	5445.4354624421921471	-3.3308827007739437
530	2	5412.1949554075417836	-3.3171583407003222
540	2	5379.0935141439404106	-3.3030684222826006
550	2	5346.1348281493073955	-3.2886061440085816
560	2	5313.3226554834936906	-3.2737645962636464
570	2	5280.6608238314429400	-3.2585367627816337
580	2	5248.1532315728654794	-3.2429155223554607
590	2	5215.8038488098245580	-3.2268936509181549
600	2	5183.6167183954494249	-3.2104638239210308
610	2	5151.5959569134565754	-3.1936186191325557
620	2	5119.7457556512254087	-3.1763505197788309
630	2	5088.0703815156439305	-3.1586519181579318
640	2	5056.5741779352429148	-3.1405151196429477
650	2	5025.2615656937059612	-3.1219323472179190
660	2	4994.1370437440773458	-3.1028957464500633
670	2	4963.2051899392572523	-3.0833973910599481
680	2	4932.4706617385745631	-3.0634292889769763
690	2	4901.9381968132483962	-3.0429833890596387
700	2	4871.6126136216089435	-3.0220515883573360
710	2	4841.4988118673891222	-3.0006257400959768
720	2	4811.6017729149516526	-2.9786976622783925
730	2	4781.9265600784419803	-2.9562591470475930
740	2	4752.4783188430137670	-2.9333019707634778
750	2	4723.2622769633126154	-2.9098179048549673
760	2	4694.2837444522674559	-2.8857987275061978
770	2	4665.5481134638666845	-2.8612362361148120
780	2	4637.0608580150828857	-2.8361222606996757
790	2	4608.8275336136839542	-2.8104486780977975
800	2	4580.8537766899371491	-2.7842074271734734
810	2	4553.1453039179759799	-2.7573905248913135
820	2	4525.7079113362033240	-2.7299900833900907
830	2	4498.5474733103883409	-2.7019983280379321
840	2	4471.6699413136238945	-2.6734076164386655
850	2	4445.0813424883363041	-2.6442104585233328
860	2	4418.7877780413600703	-2.6143995375576519
870	2	4392.7954213762468498	-2.5839677322676877
880	2	4367.1105160458582759	-2.5529081399007194
890	2	4341.7393734327852144	-2.5212141003393000
900	2	4316.6883702029372216	-2.4888792212101962
910	2	4291.9639455051492405	-2.4558974039216817
920	2	4267.5725978827313156	-2.4222628707278195
930	2	4243.5208819485542335	-2.3879701926018062
940	2	4219.8154047311136310	-2.3530143180711094
950	2	4196.4628217708213924	-2.3173906027928592
960	2	4173.4698328868662429	-2.2810948399040716
970	2	4150.8431776475508741	-2.2441232910669084
980	2	4128.5896305387441316	-2.2064727180376615
990	2	4106.7159957835192472	-2.1681404148232217
1000	2	4085.2291018796945536	-2.1291242401251043
1010	2	4064.1357957694349352	-2.0894226501317572
1020	2	4043.4429367124521377	-2.0490347314103570
1030	2	4023.1573898155902498	-2.0079602337824047
1040	2	4003.2860192275898044	-1.9661996031015911
1050	2	3983.8356810337409115	-1.9237540136168434
1060	2	3964.8132157909508351	-1.8806253999342168
1070	2	3946.2254407858040395	-1.8368164882143974
1080	2	3928.0791419553233936	-1.7923308265198785
1090	2	3910.3810655216839223	-1.7471728140894327
1100	2	3893.1379093489349543	-1.7013477292411590
1110	2	3876.3563140021988147	-1.6548617558414014
1120	2	3860.0428535858040959	-1.6077220079252410
1130	2	3844.2040263113080982	-1.5599365523974360
1140	2	3828.8462448719933491	-1.5115144294978278
1150	2	3813.9758266196295153	-1.4624656707781505
1160	2	3799.5989835615596348	-1.4128013144759102
1170	2	3785.7218122449244220	-1.3625334178831152
1180	2	3772.3502835015119672	-1.3116750666704902
1190	2	3759.4902321415738697	-1.2602403808332141
1200	2	3747.1473465934222986	-1.2082445170877287
1210	2	3735.3271585332472569	-1.1557036676155841
1220	2	3724.0350325653062100	-1.1026350548322938
1230	2	3713.2761559484824829	-1.0490569222197297
1240	2	3703.0555284592937824	-0.9949885209561541
1250	2	3693.3779523954090109	-0.9404500923032224
1260	2	3684.2480227774581181	-0.8854628457337348
1270	2	3675.6701178035955309	-0.8300489326218364
1280	2	3667.6483895688907069	-0.7742314156675377
1290	2	3660.1867551321774954	-0.7180342339303865
1300	2	3653.2888879408601497	-0.6614821636042183
1310	2	3646.9582096715967054	-0.6046007746650771
1320	2	3641.1978825324131321	-0.5474163833955594
1330	2	3636.0108020450365984	-0.4899560011278177
1340	2	3631.3995903729169186	-0.4322472792530889
1350	2	3627.3665902065863520	-0.3743184508118170
1360	2	3623.9138592519170743	-0.3161982689617840
1370	2	3621.0431653524674402	-0.2579159424996863
1380	2	3618.7559822612224707	-0.1995010689367336
1390	2	3617.0534861013670707	-0.1409835653258609
1400	2	3615.9365525224447993	-0.0823935972931839
1410	2	3615.4057545754330931	-0.0237615066962438
1420	2	3615.4613613179922140	0.0348822618097389
1430	2	3616.1033371545645423	0.0935072347054334
1440	2	3617.3313419193882510	0.1520829837694186
1450	2	3619.1447316989260798	0.2105791999719204
1460	2	3621.5425603909907295	0.2689657666379229
1470	2	3624.5235819887125217	0.3272128315991949
1480	2	3628.0862535819333061	0.3852908777515627
1490	2	3632.2287390511760350	0.4431707917773915
1500	2	3636.9489134405162076	0.5008239306035710
1510	2	3642.2443679830462315	0.5582221851926501
1520	2	3648.1124157442495743	0.6153380414943183
1530	2	3654.5500978683453468	0.6721446380801641
1540	2	3661.5541903742082468	0.7286158203418565
1550	2	3669.1212114800437121	0.7847261909823294
1560	2	3677.2474294161793296	0.8404511565275729
1570	2	3685.9288706717707100	0.8957669698648006
1580	2	3695.1613286618280654	0.9506507684954602
1590	2	3704.9403727414210152	1.0050806085428552
1600	2	3715.2613575435871098	1.0590354944464579
1610	2	3726.1194325988271885	1.1124954042190305
1620	2	3737.5095521704188286	1.1654413104558754
1630	2	3749.4264852953106129	1.2178551969638789
1640	2	3761.8648259544238499	1.2697200712170331
1650	2	3774.8190033613823289	1.3210199726588978
1660	2	3788.2832923027995093	1.3717399770092042
1670	2	3802.2518235042562083	1.4218661967625787
1680	2	3816.7185939951823457	1.4713857779241315
1690	2	3831.6774773979186648	1.5202868933556062
1700	2	3847.1222341628927097	1.5685587327481865
1710	2	3863.0465216684183360	1.6161914895316818
1720	2	3879.4439041744822134	1.6631763449787405
1730	2	3896.3078626260430610	1.7095054495743423
1740	2	3913.6318042237694499	1.7551719020888150
1750	2	3931.4090718059374012	1.8001697264220093
1760	2	3949.6329529747044944	1.8444938465009042
1770	2	3968.2966889520389486	1.8881400595514017
1780	2	3987.3934831919937096	1.9311050077808163
1790	2	4006.9165096644769619	1.9733861488980100
1800	2	4026.8589208699572737	2.0149817255438704
1810	2	4047.2138555346209614	2.0558907338522920
1820	2	4067.9744459685516631	2.0961128914607148
1830	2	4089.1338251427705472	2.1356486049407555
1840	2	4110.6851333947179228	2.1744989370319585
1850	2	4132.6215248320368119	2.2126655737348910
1860	2	4154.9361734107869779	2.2501507913700416
1870	2	4177.6222786516700580	2.2869574239220225
1880	2	4200.6730710798901782	2.3230888305601982
1890	2	4224.0818173009438397	2.3585488636349865
1900	2	4247.8418247723766399	2.3933418372106385
1910	2	4271.9464462848200128	2.4274724961116565
1920	2	4296.3890840905251025	2.4609459857872875
1930	2	4321.1631937852844203	2.4937678228368756
1940	2	4346.2622878683750969	2.5259438663858242
1950	2	4371.6799390158494134	2.5574802903989315
1960	2	4397.4097831210083314	2.5883835567914883
1970	2	4423.4455220149284287	2.6186603896167728
1980	2	4449.7809259802224915	2.6483177501628403
1990	2	4476.4098360055204466	2.6773628130305234
2000	2	4503.3261657808170639	2.7058029433217077
2010	2	4530.5239035244630941	2.7336456747098099
2020	2	4557.9971135375253652	2.7608986886352991
2030	2	4585.7399375900276937	2.7875697944852353
2040	2	4613.7465961186208006	2.8136669107165813
2050	2	4642.0113891977234744	2.8391980470983116
2060	2	4670.5286973999445763	2.8641712877951142
2070	2	4699.2929824402945087	2.8885947754857964
2080	2	4728.2987876830911773	2.9124766964303346
2090	2	4757.5407385300231908	2.9358252663486684
2100	2	4787.0135426146080135	2.9586487173222151
2110	2	4816.7119899323051868	2.9809552854354737
2120	2	4846.6309528124093049	3.0027531992844838
2130	2	4876.7653857750447060	3.0240506693399190
2140	2	4907.1103253310029686	3.0448558779515635
2150	2	4937.6608896197076319	3.0651769702265130
2160	2	4968.4122780161196715	3.0850220455246515
2170	2	4999.3597706338996431	3.1043991496263899
2180	2	5030.4987277296622779	3.1233162676360604
2190	2	5061.8245890991111082	3.1417813173560440
2200	2	5093.3328733415701208	3.1598021433691086
2210	2	5125.0191771147319741	3.1773865116169473
2220	2	5156.8791743328993107	3.1945421044631055
2230	2	5188.9086152786640014	3.2112765163686832
2240	2	5221.1033257412245803	3.2275972498883201
2250	2	5253.4592060517443315	3.2435117122155859
2260	2	5285.9722301205856638	3.2590272121166879
2270	2	5318.6384444563445868	3.2741509571851339
2280	2	5351.4539671083066423	3.2888900515945863
