180	2	6.6359937131846791e+03	-3.6213778579554838e+00
190	2	6.5998026397315789e+03	-3.6168038629495531e+00
200	2	6.5636575305144042e+03	-3.6120351016938259e+00
210	2	6.5275599931036404e+03	-3.6070625247575956e+00
220	2	6.4915169857731407e+03	-3.6018881066471504e+00
230	2	6.4555257494844491e+03	-3.5965050215075482e+00
240	2	6.4195873340217368e+03	-3.5909119740154289e+00
250	2	6.3837076101323801e+03	-3.5851050238722095e+00
260	2	6.3478862041070388e+03	-3.5790776783574736e+00
270	2	6.3121254527514029e+03	-3.5728282199164125e+00
280	2	6.2764299515381581e+03	-3.5663539071538475e+00
290	2	6.2407986802114956e+03	-3.5596456727633554e+00
300	2	6.2052384013993751e+03	-3.5527051759245056e+00
310	2	6.1697450159121881e+03	-3.5455244004277264e+00
320	2	6.1343267619172157e+03	-3.5380994832918358e+00
330	2	6.0989841654542597e+03	-3.5304279136847447e+00
340	2	6.0637171543088416e+03	-3.5225026139051612e+00
350	2	6.0285371888298796e+03	-3.5143228333329199e+00
360	2	5.9934348511391827e+03	-3.5058791506483908e+00
370	2	5.9584183133408887e+03	-3.4971686135592721e+00
380	2	5.9234934397219131e+03	-3.4881863805240054e+00
390	2	5.8886545598303774e+03	-3.4789271802455035e+00
400	2	5.8539143647563815e+03	-3.4693872763385940e+00
410	2	5.8192692600247019e+03	-3.4595563061538144e+00
420	2	5.7847245923147293e+03	-3.4494376468497232e+00
430	2	5.7502820472919511e+03	-3.4390178977261332e+00
440	2	5.7159440275802772e+03	-3.4282979735637391e+00
450	2	5.6817167829752507e+03	-3.4172667700951540e+00
460	2	5.6476004546448221e+03	-3.4059202254043730e+00
470	2	5.6136001211768489e+03	-3.3942509629658826e+00
480	2	5.5797177689612190e+03	-3.3822562920149997e+00
490	2	5.5459565768105658e+03	-3.3699296656069189e+00
500	2	5.5123183683696006e+03	-3.3572633996396348e+00
510	2	5.4788114724161615e+03	-3.3442495882779211e+00
520	2	5.4454342324900481e+03	-3.3308827092879678e+00
530	2	5.4121938283722575e+03	-3.3171576251500401e+00
540	2	5.3790934956062247e+03	-3.3030667008600845e+00
550	2	5.3461363501400165e+03	-3.2886054697916376e+00
560	2	5.3133218751073300e+03	-3.2737638628280927e+00
570	2	5.2806611823370367e+03	-3.2585369619127804e+00
580	2	5.2481529898939116e+03	-3.2429162535932941e+00
590	2	5.2158049469360813e+03	-3.2268956260529746e+00
600	2	5.1836156077471715e+03	-3.2104634751822640e+00
610	2	5.1515959666517692e+03	-3.1936199726270260e+00
620	2	5.1197462852880617e+03	-3.1763531888600998e+00
630	2	5.0880714601664986e+03	-3.1586507489727964e+00
640	2	5.0565757018074846e+03	-3.1405152317388767e+00
650	2	5.0252616332089983e+03	-3.1219319730725132e+00
660	2	4.9941355355555688e+03	-3.1028969202351537e+00
670	2	4.9632044323879627e+03	-3.0833976256373479e+00
680	2	4.9324695855060927e+03	-3.0634291788501535e+00
690	2	4.9019405320207388e+03	-3.0429811678610315e+00
700	2	4.8716119804945656e+03	-3.0220509457630120e+00
710	2	4.8414995396356162e+03	-3.0006264755553582e+00
720	2	4.8116015577482158e+03	-2.9786979856166322e+00
730	2	4.7819274243242826e+03	-2.9562602969652145e+00
740	2	4.7524775290082116e+03	-2.9333009157755630e+00
750	2	4.7232608500263104e+03	-2.9098183318415760e+00
760	2	4.6942822984500217e+03	-2.8857974239924347e+00
770	2	4.6655485794778097e+03	-2.8612365588612434e+00
780	2	4.6370606599652428e+03	-2.8361223947375640e+00
790	2	4.6088273181079894e+03	-2.8104497887291786e+00
800	2	4.5808551772236169e+03	-2.7842082563868686e+00
810	2	4.5531455766222762e+03	-2.7573894360414859e+00
820	2	4.5257080887019674e+03	-2.7299890791260335e+00
830	2	4.4985490383128763e+03	-2.7019984248833704e+00
840	2	4.4716691120448850e+03	-2.6734064711085130e+00
850	2	4.4450820128297901e+03	-2.6442102216817194e+00
860	2	4.4187885861756740e+03	-2.6144009306068434e+00
870	2	4.3927951508265869e+03	-2.5839686897236054e+00
880	2	4.3671107056136934e+03	-2.5529089469969191e+00
890	2	4.3417381825714956e+03	-2.5212144915054524e+00
900	2	4.3166871983773690e+03	-2.4888790426670120e+00
910	2	4.2919640274285011e+03	-2.4558972411060878e+00
920	2	4.2675732976701329e+03	-2.4222635402744661e+00
930	2	4.2435234448166084e+03	-2.3879698956259912e+00
940	2	4.2198147139114972e+03	-2.3530153674708822e+00
950	2	4.1964629834048665e+03	-2.3173903066747408e+00
960	2	4.1734697231178279e+03	-2.2810967348961069e+00
970	2	4.1508412163124867e+03	-2.2441234703060737e+00
980	2	4.1285891628696118e+03	-2.2064718316029670e+00
990	2	4.1067141726055706e+03	-2.1681402943776593e+00
1000	2	4.0852299143817877e+03	-2.1291228712573633e+00
1010	2	4.0641348806906599e+03	-2.0894229278689842e+00
1020	2	4.0434430105524279e+03	-2.0490345554827933e+00
1030	2	4.0231568195897466e+03	-2.0079606977064528e+00
1040	2	4.0032862972350831e+03	-1.9661998851973475e+00
1050	2	3.9838350547086625e+03	-1.9237533353252465e+00
1060	2	3.9648136785808783e+03	-1.8806250252537569e+00
1070	2	3.9462261517399484e+03	-1.8368180294290528e+00
1080	2	3.9280808245162125e+03	-1.7923309319264673e+00
1090	2	3.9103808416231304e+03	-1.7471723196227429e+00
1100	2	3.8931357412294669e+03	-1.7013482383606349e+00
1110	2	3.8763554450153115e+03	-1.6548627863278140e+00
1120	2	3.8600441793372975e+03	-1.6077218036842895e+00
1130	2	3.8442029258859284e+03	-1.5599358594492805e+00
1140	2	3.8288471779946794e+03	-1.5115134436130582e+00
1150	2	3.8139759230361879e+03	-1.4624631962665375e+00
1160	2	3.7996003924296597e+03	-1.4128002075123081e+00
1170	2	3.7857198228091311e+03	-1.3625329398664918e+00
1180	2	3.7723500565047520e+03	-1.3116745007564716e+00
1190	2	3.7594889944519464e+03	-1.2602395662613277e+00
1200	2	3.7471502245280558e+03	-1.2082439132405012e+00
1210	2	3.7353279537532403e+03	-1.1557039455702849e+00
1220	2	3.7240363818280407e+03	-1.1026368023354354e+00
1230	2	3.7132750684525240e+03	-1.0490569051645662e+00
1240	2	3.7030550309128316e+03	-9.9499000324346420e-01
1250	2	3.6933776512842023e+03	-9.4045027075655918e-01
1260	2	3.6842490927096205e+03	-8.8546334883425593e-01
1270	2	3.6756698113075386e+03	-8.3004909787618142e-01
1280	2	3.6676490621496273e+03	-7.7422981157955928e-01
1290	2	3.6601846740734968e+03	-7.1803303085914094e-01
1300	2	3.6532885047336295e+03	-6.6148018498279515e-01
1310	2	3.6469573567948059e+03	-6.0460118179093625e-01
1320	2	3.6411962763889637e+03	-5.4741817099373058e-01
1330	2	3.6360112812108573e+03	-4.8995469431960542e-01
1340	2	3.6313998438370650e+03	-4.3224678884045115e-01
1350	2	3.6273665954244839e+03	-3.7431825420290865e-01
1360	2	3.6239124975242717e+03	-3.1619952679451818e-01
1370	2	3.6210442649307433e+03	-2.5791584567166964e-01
1380	2	3.6187563045793991e+03	-1.9950192639380707e-01
1390	2	3.6170531592580069e+03	-1.4098373674935616e-01
1400	2	3.6159365477877600e+03	-8.2394326109010513e-02
1410	2	3.6154054651673509e+03	-2.3762017004945860e-02
1420	2	3.6154595839354433e+03	3.4883920603602438e-02
1430	2	3.6161030245823281e+03	9.3509243157156974e-02
1440	2	3.6173304838781987e+03	1.5208247301191832e-01
1450	2	3.6191437260718494e+03	2.1057870090250244e-01
1460	2	3.6215413778468501e+03	2.6896649391348171e-01
1470	2	3.6245230225787100e+03	3.2721366379378197e-01
1480	2	3.6280842254050049e+03	3.8528932838219326e-01
1490	2	3.6322296780633947e+03	4.4317004308052965e-01
1500	2	3.6369494085987626e+03	5.0082281888703006e-01
1510	2	3.6422443233458384e+03	5.5822268091771510e-01
1520	2	3.6481123566404276e+03	6.1533936128225231e-01
1530	2	3.6545492756561889e+03	6.7214429817276555e-01
1540	2	3.6615551853385300e+03	7.2861646559938920e-01
1550	2	3.6691210549437305e+03	7.8472548771746664e-01
1560	2	3.6772466920218985e+03	8.4045074671447473e-01
1570	2	3.6859301996489348e+03	8.9576828744165260e-01
1580	2	3.6951610818961030e+03	9.5065100772208100e-01
1590	2	3.7049397620760319e+03	1.0050812056098788e+00
1600	2	3.7152610424744294e+03	1.0590364164497843e+00
1610	2	3.7261185636786049e+03	1.1124943833004253e+00
1620	2	3.7375084114235237e+03	1.1654421973423110e+00
1630	2	3.7494289911402452e+03	1.2178544854644517e+00
1640	2	3.7618664618106764e+03	1.2697210980925906e+00
1650	2	3.7748192917490510e+03	1.3210209114290798e+00
1660	2	3.7882820164833452e+03	1.3717413712803614e+00
1670	2	3.8022509397479298e+03	1.4218666820927193e+00
1680	2	3.8167183995851483e+03	1.4713865936213224e+00
1690	2	3.8316782513981434e+03	1.5202865086373505e+00
1700	2	3.8471208853227422e+03	1.5685573055940707e+00
1710	2	3.8630441755905690e+03	1.6161910286459329e+00
1720	2	3.8794424394360494e+03	1.6631770835982880e+00
1730	2	3.8963081809647952e+03	1.7095050413547750e+00
1740	2	3.9136321807947766e+03	1.7551720753357964e+00
1750	2	3.9314095090697260e+03	1.8001708510465881e+00
1760	2	3.9496328086884978e+03	1.8444954710648567e+00
1770	2	3.9682968591835206e+03	1.8881400343961656e+00
1780	2	3.9873929942849172e+03	1.9311042277659249e+00
1790	2	4.0069173596280411e+03	1.9733854914612818e+00
1800	2	4.0268575476997207e+03	2.0149836610368306e+00
1810	2	4.0472142995291488e+03	2.0558889373983922e+00
1820	2	4.0679735865736557e+03	2.0961131516643881e+00
1830	2	4.0891334799072333e+03	2.1356483344729664e+00
1840	2	4.1106856762482930e+03	2.1744989008998994e+00
1850	2	4.1326225546324195e+03	2.2126638496161015e+00
1860	2	4.1549350474033508e+03	2.2501493781692008e+00
1870	2	4.1776235318627769e+03	2.2869590596086216e+00
1880	2	4.2006737245062286e+03	2.3230871271871978e+00
1890	2	4.2240817431916857e+03	2.3585504306432044e+00
1900	2	4.2478416235605655e+03	2.3933415753497052e+00
1910	2	4.2719462228174261e+03	2.4274723053030449e+00
1920	2	4.2963887752769715e+03	2.4609456712234459e+00
1930	2	4.3211632114427575e+03	2.4937669538503320e+00
1940	2	4.3462623344190461e+03	2.5259446222819895e+00
1950	2	4.3716807614496665e+03	2.5574800030416598e+00
1960	2	4.3974113076327076e+03	2.5883839905059070e+00
1970	2	4.4234459874028316e+03	2.6186614007740130e+00
1980	2	4.4497807153251897e+03	2.6483181403199838e+00
1990	2	4.4764104604820450e+03	2.6773628311528257e+00
2000	2	4.5033263482790453e+03	2.7058042938829638e+00
2010	2	4.5305228729315977e+03	2.7336445492144112e+00
2020	2	4.5579980619505413e+03	2.7608977650462245e+00
2030	2	4.5857402441409386e+03	2.7875696644804879e+00
2040	2	4.6137467316246139e+03	2.8136651173199807e+00
2050	2	4.6420119061483938e+03	2.8391986912977933e+00
2060	2	4.6705289618861234e+03	2.8641707547546464e+00
2070	2	4.6992920450833681e+03	2.8885944820971408e+00
2080	2	4.7282986300591465e+03	2.9124761703020696e+00
2090	2	4.7575405973100960e+03	2.9358273001659891e+00
2100	2	4.7870130152310085e+03	2.9586481563636586e+00
2110	2	4.8167136763299795e+03	2.9809553181478718e+00
2120	2	4.8466300811460160e+03	3.0027527508184821e+00
2130	2	4.8767649061139700e+03	3.0240508840381537e+00
2140	2	4.9071096181234843e+03	3.0448559760927107e+00
2150	2	4.9376597216746422e+03	3.0651777584903313e+00
2160	2	4.9684120937281632e+03	3.0850209031615572e+00
2170	2	4.9993595059224945e+03	3.1043988482025204e+00
2180	2	5.0305002680425532e+03	3.1233144948658018e+00
2190	2	5.0618243505951168e+03	3.1417816241885004e+00
2200	2	5.0933318194201502e+03	3.1598031240442572e+00
2210	2	5.1250207903278069e+03	3.1773869645541994e+00
2220	2	5.1568804181774967e+03	3.1945413139603960e+00
2230	2	5.1889083944558215e+03	3.2112770788083034e+00
2240	2	5.2211018284683687e+03	3.2275967698542853e+00
2250	2	5.2534587712014254e+03	3.2435116009247742e+00
2260	2	5.2859720857594530e+03	3.2590277455147740e+00
2270	2	5.3186387340429201e+03	3.2741493717911831e+00
2280	2	5.3514537210252465e+03	3.2888892020662626e+00
2290	2	5.3844154460673253e+03	3.3032510867735936e+00
2300	2	5.4175181692049728e+03	3.3172424796771338e+00
2310	2	5.4507573820160087e+03	3.3308686941053258e+00
2320	2	5.4841330147527024e+03	3.3441381646995256e+00
2330	2	5.5176394864307431e+03	3.3570565032880380e+00
2340	2	5.5512734446082095e+03	3.3696331919829401e+00
2350	2	5.5850314059857556e+03	3.3818681088244924e+00
2360	2	5.6189102144904400e+03	3.3937715246381779e+00
2370	2	5.6529030635372546e+03	3.4053520171500180e+00
2380	2	5.6870157149192446e+03	3.4166089724594255e+00
2390	2	5.7212385150778882e+03	3.4275578291900697e+00
2400	2	5.7555652197396630e+03	3.4381926583441778e+00
2410	2	5.7900010962844481e+03	3.4485310765150108e+00
2420	2	5.8245362568930623e+03	3.4585677926516492e+00
2430	2	5.8591705503540197e+03	3.4683170329951940e+00
2440	2	5.8939014783880384e+03	3.4777778572886291e+00
2450	2	5.9287236592825993e+03	3.4869607001305232e+00
2460	2	5.9636394999730364e+03	3.4958656237450447e+00
2470	2	5.9986432511473522e+03	3.5045012322221631e+00
2480	2	6.0337288316370332e+03	3.5128732736686912e+00
2490	2	6.0688982532691844e+03	3.5209797270601828e+00
2500	2	6.1041467648462913e+03	3.5288348345790133e+00
2510	2	6.1394740269907652e+03	3.5364351578816566e+00
2520	2	6.1748756299214410e+03	3.5437906926321721e+00
2530	2	6.2103494991746911e+03	3.5509052040344118e+00
2540	2	6.2458923092520645e+03	3.5577792736182219e+00
2550	2	6.2815036307328082e+03	3.5644203760496644e+00
2560	2	6.3171823358530828e+03	3.5708326666404422e+00
2570	2	6.3529174838718482e+03	3.5770170199910654e+00
2580	2	6.3887221523643348e+03	3.5829820411469306e+00
2590	2	6.4245789967119708e+03	3.5887296089010614e+00
2600	2	6.4604947947735445e+03	3.5942626646795528e+00
2610	2	6.4964615465463703e+03	3.5995865405518521e+00
2620	2	6.5324842339374500e+03	3.6047006616954693e+00
2630	2	6.5685563097385057e+03	3.6096155007892978e+00
2640	2	6.6046769139035969e+03	3.6143298207579022e+00
